filename,semantic_label,partition,numeric_label,task
01564_aug_0.png,pantheon,train,0,target
03545_aug_0.png,hofburg_imperial_palace,train,1,target
00804.png,pantheon,test,0,target
04694.png,,challenge,,target
00344.png,pantheon,val,0,target
08025_aug_0.png,hofburg_imperial_palace,train,1,target
06505_aug_0.png,hofburg_imperial_palace,train,1,target
09115_aug_0.png,hofburg_imperial_palace,train,1,target
11523.png,pantheon,test,0,target
00745.png,,challenge,,target
01485.png,hofburg_imperial_palace,val,1,target
03675.png,,challenge,,target
09075.png,,challenge,,target
06214.png,,challenge,,target
09815.png,,challenge,,target
03724_aug_0.png,pantheon,train,0,target
06555_aug_0.png,hofburg_imperial_palace,train,1,target
02705.png,hofburg_imperial_palace,val,1,target
11676.png,,challenge,,target
02385_aug_0.png,hofburg_imperial_palace,train,1,target
08715_aug_0.png,hofburg_imperial_palace,train,1,target
00835.png,hofburg_imperial_palace,val,1,target
11940.png,,challenge,,target
07745_aug_0.png,hofburg_imperial_palace,train,1,target
01004.png,,challenge,,target
09774.png,pantheon,val,0,target
02165_aug_0.png,hofburg_imperial_palace,train,1,target
11988.png,,challenge,,target
04055_aug_0.png,hofburg_imperial_palace,train,1,target
08114.png,pantheon,test,0,target
04974_aug_0.png,pantheon,train,0,target
05464_aug_0.png,pantheon,train,0,target
11690.png,pantheon,val,0,target
00954.png,,challenge,,target
05514_aug_0.png,pantheon,train,0,target
03025_aug_0.png,hofburg_imperial_palace,train,1,target
00514.png,,challenge,,target
00664.png,pantheon,test,0,target
09844.png,,challenge,,target
06565.png,,challenge,,target
09105.png,hofburg_imperial_palace,test,1,target
05744_aug_0.png,pantheon,train,0,target
12043.png,,challenge,,target
02855_aug_0.png,hofburg_imperial_palace,train,1,target
12266.png,pantheon,test,0,target
02485.png,,challenge,,target
09374.png,,challenge,,target
09114.png,,challenge,,target
07155.png,hofburg_imperial_palace,test,1,target
08325_aug_0.png,hofburg_imperial_palace,train,1,target
02604_aug_0.png,pantheon,train,0,target
01314_aug_0.png,pantheon,train,0,target
03625_aug_0.png,hofburg_imperial_palace,train,1,target
05885.png,hofburg_imperial_palace,val,1,target
04354_aug_0.png,pantheon,train,0,target
11137.png,pantheon,test,0,target
08994.png,pantheon,val,0,target
03124_aug_0.png,pantheon,train,0,target
06984.png,,challenge,,target
07335.png,hofburg_imperial_palace,test,1,target
03484_aug_0.png,pantheon,train,0,target
01754.png,,challenge,,target
01445.png,hofburg_imperial_palace,test,1,target
11171.png,pantheon,val,0,target
05614.png,,challenge,,target
06475.png,,challenge,,target
03894_aug_0.png,pantheon,train,0,target
00384_aug_0.png,pantheon,train,0,target
12457_aug_0.png,pantheon,train,0,target
03935.png,hofburg_imperial_palace,val,1,target
04135.png,,challenge,,target
02495_aug_0.png,hofburg_imperial_palace,train,1,target
02135.png,hofburg_imperial_palace,val,1,target
01235_aug_0.png,hofburg_imperial_palace,train,1,target
03944_aug_0.png,pantheon,train,0,target
04915.png,hofburg_imperial_palace,val,1,target
10170.png,,challenge,,target
12051_aug_0.png,pantheon,train,0,target
04834_aug_0.png,pantheon,train,0,target
11821_aug_0.png,pantheon,train,0,target
05365.png,hofburg_imperial_palace,test,1,target
09765_aug_0.png,hofburg_imperial_palace,train,1,target
06654_aug_0.png,pantheon,train,0,target
00174_aug_0.png,pantheon,train,0,target
09834.png,pantheon,test,0,target
02024.png,pantheon,test,0,target
08355.png,,challenge,,target
01164_aug_0.png,pantheon,train,0,target
12426_aug_0.png,pantheon,train,0,target
11595.png,pantheon,val,0,target
03274.png,,challenge,,target
09514.png,,challenge,,target
04554.png,,challenge,,target
02625_aug_0.png,hofburg_imperial_palace,train,1,target
03645.png,hofburg_imperial_palace,test,1,target
00185.png,,challenge,,target
08444.png,pantheon,val,0,target
04295.png,,challenge,,target
11879.png,pantheon,test,0,target
07374.png,pantheon,val,0,target
03815_aug_0.png,hofburg_imperial_palace,train,1,target
00375.png,hofburg_imperial_palace,val,1,target
02414_aug_0.png,pantheon,train,0,target
06454.png,pantheon,val,0,target
00834_aug_0.png,pantheon,train,0,target
08654.png,pantheon,test,0,target
05434.png,,challenge,,target
09324.png,,challenge,,target
03844.png,pantheon,test,0,target
02085_aug_0.png,hofburg_imperial_palace,train,1,target
02724.png,,challenge,,target
10883.png,,challenge,,target
07645.png,,challenge,,target
09244_aug_0.png,pantheon,train,0,target
01135_aug_0.png,hofburg_imperial_palace,train,1,target
07035.png,,challenge,,target
07495.png,hofburg_imperial_palace,val,1,target
07105.png,hofburg_imperial_palace,test,1,target
07624.png,,challenge,,target
07955.png,hofburg_imperial_palace,val,1,target
07744_aug_0.png,pantheon,train,0,target
12419.png,pantheon,val,0,target
01725_aug_0.png,hofburg_imperial_palace,train,1,target
05505.png,hofburg_imperial_palace,test,1,target
12197_aug_0.png,pantheon,train,0,target
04264_aug_0.png,pantheon,train,0,target
01835_aug_0.png,hofburg_imperial_palace,train,1,target
08524.png,pantheon,val,0,target
01405.png,,challenge,,target
04945.png,hofburg_imperial_palace,test,1,target
07174.png,,challenge,,target
04705.png,,challenge,,target
05775.png,,challenge,,target
09345.png,hofburg_imperial_palace,val,1,target
00575.png,,challenge,,target
01934_aug_0.png,pantheon,train,0,target
00465_aug_0.png,hofburg_imperial_palace,train,1,target
12334_aug_0.png,pantheon,train,0,target
09885.png,,challenge,,target
08305_aug_0.png,hofburg_imperial_palace,train,1,target
10510.png,,challenge,,target
09085.png,hofburg_imperial_palace,val,1,target
03215.png,,challenge,,target
00964_aug_0.png,pantheon,train,0,target
11229_aug_0.png,pantheon,train,0,target
05354_aug_0.png,pantheon,train,0,target
00294.png,,challenge,,target
10839.png,,challenge,,target
07535_aug_0.png,hofburg_imperial_palace,train,1,target
09304.png,pantheon,test,0,target
03834.png,,challenge,,target
01085_aug_0.png,hofburg_imperial_palace,train,1,target
10689.png,pantheon,val,0,target
03804.png,,challenge,,target
06344.png,pantheon,val,0,target
00785_aug_0.png,hofburg_imperial_palace,train,1,target
08035.png,hofburg_imperial_palace,val,1,target
11299_aug_0.png,pantheon,train,0,target
05315_aug_0.png,hofburg_imperial_palace,train,1,target
03325_aug_0.png,hofburg_imperial_palace,train,1,target
01524_aug_0.png,pantheon,train,0,target
05334_aug_0.png,pantheon,train,0,target
07775.png,hofburg_imperial_palace,test,1,target
03344.png,,challenge,,target
05544.png,pantheon,val,0,target
07325.png,,challenge,,target
09235.png,hofburg_imperial_palace,val,1,target
06275_aug_0.png,hofburg_imperial_palace,train,1,target
10879.png,,challenge,,target
07135_aug_0.png,hofburg_imperial_palace,train,1,target
10618.png,,challenge,,target
03705.png,,challenge,,target
02185.png,hofburg_imperial_palace,test,1,target
08004_aug_0.png,pantheon,train,0,target
07454.png,pantheon,val,0,target
06825.png,,challenge,,target
03764.png,,challenge,,target
01475_aug_0.png,hofburg_imperial_palace,train,1,target
00075.png,hofburg_imperial_palace,test,1,target
08014.png,,challenge,,target
05595.png,hofburg_imperial_palace,val,1,target
08475.png,hofburg_imperial_palace,val,1,target
03745_aug_0.png,hofburg_imperial_palace,train,1,target
12058.png,pantheon,test,0,target
08205_aug_0.png,hofburg_imperial_palace,train,1,target
11330_aug_0.png,pantheon,train,0,target
09485_aug_0.png,hofburg_imperial_palace,train,1,target
00485.png,,challenge,,target
02614_aug_0.png,pantheon,train,0,target
05065.png,,challenge,,target
10251.png,,challenge,,target
09434_aug_0.png,pantheon,train,0,target
04385.png,hofburg_imperial_palace,val,1,target
00124.png,,challenge,,target
02144.png,,challenge,,target
07965_aug_0.png,hofburg_imperial_palace,train,1,target
07245_aug_0.png,hofburg_imperial_palace,train,1,target
10948_aug_0.png,pantheon,train,0,target
06464.png,pantheon,val,0,target
12296_aug_0.png,pantheon,train,0,target
00594.png,,challenge,,target
02815.png,,challenge,,target
02175.png,,challenge,,target
08465.png,,challenge,,target
00014.png,pantheon,test,0,target
11960_aug_0.png,pantheon,train,0,target
07735_aug_0.png,hofburg_imperial_palace,train,1,target
08115_aug_0.png,hofburg_imperial_palace,train,1,target
02015.png,hofburg_imperial_palace,test,1,target
07074.png,,challenge,,target
03385_aug_0.png,hofburg_imperial_palace,train,1,target
00414_aug_0.png,pantheon,train,0,target
08675_aug_0.png,hofburg_imperial_palace,train,1,target
10925.png,pantheon,val,0,target
01374_aug_0.png,pantheon,train,0,target
00025_aug_0.png,hofburg_imperial_palace,train,1,target
05225_aug_0.png,hofburg_imperial_palace,train,1,target
03315_aug_0.png,hofburg_imperial_palace,train,1,target
03614_aug_0.png,pantheon,train,0,target
10752.png,pantheon,test,0,target
09205.png,hofburg_imperial_palace,val,1,target
03954_aug_0.png,pantheon,train,0,target
00255.png,,challenge,,target
06994_aug_0.png,pantheon,train,0,target
01165_aug_0.png,hofburg_imperial_palace,train,1,target
03945.png,,challenge,,target
00274_aug_0.png,pantheon,train,0,target
00895.png,,challenge,,target
04975.png,hofburg_imperial_palace,val,1,target
00314.png,,challenge,,target
09755.png,,challenge,,target
05284.png,,challenge,,target
02864.png,pantheon,val,0,target
03915.png,hofburg_imperial_palace,test,1,target
05535.png,,challenge,,target
06445.png,,challenge,,target
12168.png,pantheon,val,0,target
03795_aug_0.png,hofburg_imperial_palace,train,1,target
09364.png,,challenge,,target
02784.png,,challenge,,target
05994_aug_0.png,pantheon,train,0,target
05375_aug_0.png,hofburg_imperial_palace,train,1,target
02145.png,,challenge,,target
05095.png,hofburg_imperial_palace,val,1,target
05634.png,,challenge,,target
12400.png,pantheon,test,0,target
00295_aug_0.png,hofburg_imperial_palace,train,1,target
02704_aug_0.png,pantheon,train,0,target
03784_aug_0.png,pantheon,train,0,target
00955.png,,challenge,,target
09905_aug_0.png,hofburg_imperial_palace,train,1,target
04615.png,,challenge,,target
03466_aug_0.png,berlin_cathedral,train,5,source
07737.png,hagia_sophia,val,6,source
09273.png,museu_nacional_dart_de_catalunya,test,3,source
08732.png,rialto_bridge,test,2,source
09600.png,colosseum,test,0,source
08526.png,berlin_cathedral,test,5,source
00107_aug_0.png,hagia_sophia,train,6,source
06059_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07266.png,berlin_cathedral,val,5,source
09089.png,st_stephen_cathedral_vienna,test,4,source
08848.png,gaudi_casa_batllo_barcelona,test,7,source
03099_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00857_aug_0.png,hagia_sophia,train,6,source
08620.png,colosseum,test,0,source
09742.png,rialto_bridge,test,2,source
00321_aug_0.png,petronas_towers,train,1,source
01160_aug_0.png,colosseum,train,0,source
07010.png,colosseum,val,0,source
00887_aug_0.png,hagia_sophia,train,6,source
09329.png,st_stephen_cathedral_vienna,test,4,source
00432_aug_0.png,rialto_bridge,train,2,source
09152.png,rialto_bridge,test,2,source
04356_aug_0.png,berlin_cathedral,train,5,source
09580.png,colosseum,test,0,source
03600_aug_0.png,colosseum,train,0,source
07348.png,gaudi_casa_batllo_barcelona,val,7,source
08301.png,petronas_towers,val,1,source
07488.png,gaudi_casa_batllo_barcelona,val,7,source
09551.png,petronas_towers,test,1,source
05396_aug_0.png,berlin_cathedral,train,5,source
02892_aug_0.png,rialto_bridge,train,2,source
09840.png,colosseum,test,0,source
00440_aug_0.png,colosseum,train,0,source
08256.png,berlin_cathedral,val,5,source
07878.png,gaudi_casa_batllo_barcelona,val,7,source
08440.png,colosseum,val,0,source
08417.png,hagia_sophia,val,6,source
03153_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09532.png,rialto_bridge,test,2,source
03337_aug_0.png,hagia_sophia,train,6,source
08718.png,gaudi_casa_batllo_barcelona,test,7,source
06540_aug_0.png,colosseum,train,0,source
09930.png,colosseum,test,0,source
04168_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08482.png,rialto_bridge,val,2,source
05071_aug_0.png,petronas_towers,train,1,source
07740.png,colosseum,val,0,source
02351_aug_0.png,petronas_towers,train,1,source
01257_aug_0.png,hagia_sophia,train,6,source
07428.png,gaudi_casa_batllo_barcelona,val,7,source
08989.png,st_stephen_cathedral_vienna,test,4,source
07057.png,hagia_sophia,val,6,source
06403_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01131_aug_0.png,petronas_towers,train,1,source
07170.png,colosseum,val,0,source
05466_aug_0.png,berlin_cathedral,train,5,source
07603.png,museu_nacional_dart_de_catalunya,val,3,source
08508.png,gaudi_casa_batllo_barcelona,test,7,source
07221.png,petronas_towers,val,1,source
01217_aug_0.png,hagia_sophia,train,6,source
08446.png,berlin_cathedral,val,5,source
07909.png,st_stephen_cathedral_vienna,val,4,source
01621_aug_0.png,petronas_towers,train,1,source
07797.png,hagia_sophia,val,6,source
09788.png,gaudi_casa_batllo_barcelona,test,7,source
07612.png,rialto_bridge,val,2,source
07156.png,berlin_cathedral,val,5,source
08927.png,hagia_sophia,test,6,source
08249.png,st_stephen_cathedral_vienna,val,4,source
09568.png,gaudi_casa_batllo_barcelona,test,7,source
02543_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09999.png,st_stephen_cathedral_vienna,test,4,source
08776.png,berlin_cathedral,test,5,source
05173_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09826.png,berlin_cathedral,test,5,source
07328.png,gaudi_casa_batllo_barcelona,val,7,source
07823.png,museu_nacional_dart_de_catalunya,val,3,source
06400_aug_0.png,colosseum,train,0,source
08949.png,st_stephen_cathedral_vienna,test,4,source
02839_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07492.png,rialto_bridge,val,2,source
07300.png,colosseum,val,0,source
08852.png,rialto_bridge,test,2,source
05707_aug_0.png,hagia_sophia,train,6,source
09991.png,petronas_towers,test,1,source
08758.png,gaudi_casa_batllo_barcelona,test,7,source
07387.png,hagia_sophia,val,6,source
09212.png,rialto_bridge,test,2,source
04390_aug_0.png,colosseum,train,0,source
01780_aug_0.png,colosseum,train,0,source
08802.png,rialto_bridge,test,2,source
07798.png,gaudi_casa_batllo_barcelona,val,7,source
07770.png,colosseum,val,0,source
04156_aug_0.png,berlin_cathedral,train,5,source
08060.png,colosseum,val,0,source
06057_aug_0.png,hagia_sophia,train,6,source
06263_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09678.png,gaudi_casa_batllo_barcelona,test,7,source
02540_aug_0.png,colosseum,train,0,source
07881.png,petronas_towers,val,1,source
05217_aug_0.png,hagia_sophia,train,6,source
07960.png,colosseum,val,0,source
07006.png,berlin_cathedral,val,5,source
09781.png,petronas_towers,test,1,source
08126.png,berlin_cathedral,val,5,source
03991_aug_0.png,petronas_towers,train,1,source
08181.png,petronas_towers,val,1,source
01831_aug_0.png,petronas_towers,train,1,source
07262.png,rialto_bridge,val,2,source
05306_aug_0.png,berlin_cathedral,train,5,source
06609_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09257.png,hagia_sophia,test,6,source
07656.png,berlin_cathedral,val,5,source
01248_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09676.png,berlin_cathedral,test,5,source
09193.png,museu_nacional_dart_de_catalunya,test,3,source
00189_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07618.png,gaudi_casa_batllo_barcelona,val,7,source
04782_aug_0.png,rialto_bridge,train,2,source
01368_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09361.png,petronas_towers,test,1,source
02752_aug_0.png,rialto_bridge,train,2,source
04721_aug_0.png,petronas_towers,train,1,source
01221_aug_0.png,petronas_towers,train,1,source
08178.png,gaudi_casa_batllo_barcelona,val,7,source
06677_aug_0.png,hagia_sophia,train,6,source
06469_aug_0.png,st_stephen_cathedral_vienna,train,4,source
